Country Name,Date,Closure of Schools,Closure of workplaces,Cancellation of Public Events,Restrictions on Gathering,Closure of Public Transport,Quarantine Requirements,Restrictions on Internal Movement ,Restrictions on International Travel
Fiji,20210330,1,1,1,1,0,1,0,1
Fiji,20210406,1,1,1,1,0,1,0,1
Fiji,20210412,1,1,1,1,0,1,0,1
Fiji,20210420,1,1,1,1,0,1,0,1
Fiji,20210426,1,1,1,1,0,1,0,1
Fiji,20210503,1,1,1,1,0,1,0,1
Fiji,20210509,1,1,1,1,0,1,0,1
Fiji,20210515,1,1,1,1,0,1,0,1
Fiji,20210518,1,1,1,1,0,1,0,1
Finland,20200101,0,0,0,0,0,0,0,0
Finland,20200127,0,0,0,0,0,0,0,0
Finland,20200206,0,0,0,0,0,0,0,1
Finland,20200226,0,0,0,0,0,0,0,1
Finland,20200227,0,0,0,0,0,0,0,1
Finland,20200228,0,0,0,0,0,0,0,1
Finland,20200301,0,0,0,0,0,0,0,1
Finland,20200312,0,1,1,1,0,0,0,1
Finland,20200316,0,1,1,1,0,1,1,1
Finland,20200317,0,1,1,1,0,1,1,1
Finland,20200318,1,1,1,1,0,1,1,1
Finland,20200319,1,1,1,1,0,1,1,1
Finland,20200320,1,1,1,1,0,1,1,1
Finland,20200323,1,1,1,1,0,1,1,1
Finland,20200327,1,1,1,1,0,1,0,1
Finland,20200401,1,1,1,1,0,1,0,1
Finland,20200402,1,1,1,1,0,1,0,1
Finland,20200408,1,1,1,1,0,1,0,1
Finland,20200414,1,1,1,1,0,1,1,1
Finland,20200416,1,1,1,1,0,1,1,1
Finland,20200417,1,1,1,1,0,1,1,1
Finland,20200420,1,1,1,1,0,1,1,1
Finland,20200424,1,1,1,1,0,1,1,1
Finland,20200514,1,1,1,1,0,1,1,1
Finland,20200515,1,1,1,1,0,1,1,1
Finland,20200529,1,1,1,1,0,1,0,1
Finland,20200601,1,1,1,1,0,0,0,1
Finland,20200605,1,1,1,1,0,0,0,1
Finland,20200611,1,1,1,1,0,0,0,1
Finland,20200615,1,1,1,1,0,0,0,1
Finland,20200616,1,1,1,1,0,0,0,1
Finland,20200625,1,1,1,1,0,0,0,1
Finland,20200709,1,1,1,1,0,0,0,1
Finland,20200717,1,1,1,1,0,0,0,1
Finland,20200723,1,1,1,1,0,0,0,1
Finland,20200727,1,1,1,1,0,0,0,1
Finland,20200813,1,1,1,1,0,0,0,1
Finland,20200814,1,1,1,0,0,0,0,1
Finland,20200816,1,1,1,0,0,0,0,1
Finland,20200831,1,1,1,0,0,0,0,1
Finland,20200901,1,1,1,0,0,0,0,1
Finland,20200903,1,1,1,0,0,0,0,1
Finland,20200910,1,1,1,0,0,0,0,1
Finland,20200917,1,1,1,0,0,0,0,1
Finland,20200924,1,1,1,0,0,0,0,1
Finland,20200929,1,1,1,0,0,0,0,1
Finland,20201001,1,1,1,0,0,0,0,1
Finland,20201006,1,1,1,0,0,0,0,1
Finland,20201008,1,1,1,0,0,0,0,1
Finland,20201011,1,1,0,0,0,0,0,1
Finland,20201020,1,1,0,0,0,0,0,1
Finland,20201027,1,1,1,1,0,0,0,1
Finland,20201029,1,1,1,1,0,0,0,1
Finland,20201030,1,1,1,1,0,0,0,1
Finland,20201109,1,1,1,1,0,0,0,1
Finland,20201116,1,1,1,1,0,0,0,1
Finland,20201123,1,1,0,0,0,0,0,1
Finland,20201128,1,1,0,0,0,0,0,1
Finland,20201130,1,0,0,0,0,0,0,1
Finland,20201203,0,0,0,0,0,0,0,1
Finland,20201207,0,0,0,0,0,1,0,1
Finland,20201210,0,0,0,0,0,1,0,1
Finland,20201214,0,0,0,0,0,1,0,1
Finland,20201215,0,0,0,0,0,1,0,1
Finland,20201222,0,0,0,0,0,1,0,1
Finland,20201227,0,0,0,0,0,1,0,1
Finland,20210105,0,0,0,0,0,1,0,1
Finland,20210112,0,0,0,0,0,1,0,1
Finland,20210116,0,0,0,0,0,1,0,1
Finland,20210125,0,0,0,0,0,1,0,1
Finland,20210201,0,0,0,0,0,1,0,1
Finland,20210202,0,0,0,0,0,1,0,1
Finland,20210211,0,0,0,0,0,1,0,1
Finland,20210213,0,0,0,0,0,1,0,1
Finland,20210219,0,0,0,0,0,1,0,1
Finland,20210220,0,0,0,0,0,1,0,1
Finland,20210301,0,0,0,0,0,1,0,1
Finland,20210305,0,0,0,0,0,1,0,1
Finland,20210308,0,0,0,0,0,1,0,1
Finland,20210312,0,0,0,0,0,1,0,1
Finland,20210313,0,0,0,0,0,1,0,1
Finland,20210319,0,0,0,0,0,1,0,1
Finland,20210323,0,0,0,0,0,1,0,1
Finland,20210325,0,0,0,0,0,1,0,1
Finland,20210405,0,0,0,0,0,1,0,1
Finland,20210415,0,0,0,0,0,1,0,1
Finland,20210418,0,0,0,0,0,1,0,1
Finland,20210419,0,0,0,0,0,1,0,1
Finland,20210420,0,0,0,0,0,1,0,1
Finland,20210426,0,0,0,0,0,1,0,1
Finland,20210502,0,0,0,0,0,1,0,1
Finland,20210503,0,0,0,0,0,1,0,1
Finland,20210504,0,0,0,0,0,1,0,1
Finland,20210506,0,0,0,0,0,1,0,1
Finland,20210507,0,0,0,0,0,1,0,1
Finland,20210517,0,0,0,0,0,1,0,1
France,20200116,0,0,0,0,0,0,0,0
France,20200122,0,0,0,0,0,0,0,1
France,20200124,0,0,0,0,0,0,0,1
France,20200125,0,0,0,0,0,0,0,1
France,20200225,0,0,0,0,0,0,0,1
France,20200226,0,0,0,0,0,0,0,1
France,20200229,0,0,1,0,0,0,0,1
France,20200302,0,0,1,0,0,0,0,1
France,20200303,0,0,1,0,0,0,0,1
France,20200305,0,0,1,0,0,0,0,1
France,20200306,0,0,1,0,0,0,0,1
France,20200308,0,0,1,0,0,0,0,1
France,20200311,0,0,1,0,0,0,0,1
France,20200313,0,0,1,0,0,0,0,1
France,20200314,0,0,1,0,0,0,1,1
France,20200316,1,0,1,0,0,0,1,1
France,20200317,1,1,1,1,0,1,1,1
France,20200318,1,1,1,1,0,1,1,1
France,20200319,1,1,1,1,0,1,1,1
France,20200320,1,1,1,1,0,1,1,1
France,20200328,1,1,1,1,0,1,1,1
France,20200331,1,1,1,1,0,1,1,1
France,20200404,1,1,1,1,0,1,1,1
France,20200405,1,1,1,1,0,1,1,1
France,20200406,1,1,1,1,0,1,1,1
France,20200407,1,1,1,1,0,1,1,1
France,20200408,1,1,1,1,0,1,1,1
France,20200409,1,1,1,1,0,1,1,1
France,20200410,1,1,1,1,0,1,1,1
France,20200411,1,1,1,1,0,1,1,1
France,20200412,1,1,1,1,0,1,1,1
France,20200413,1,1,1,1,0,1,1,1
France,20200414,1,1,1,1,0,1,1,1
France,20200415,1,1,1,1,0,1,1,1
France,20200416,1,1,1,1,0,1,1,1
France,20200417,1,1,1,1,0,1,1,1
France,20200420,1,1,1,1,0,1,1,1
France,20200427,1,1,1,1,0,1,1,1
France,20200428,1,1,1,1,0,1,1,1
France,20200504,1,1,1,1,0,1,1,1
France,20200511,1,1,1,1,0,1,1,1
France,20200512,1,1,1,1,0,1,1,1
France,20200514,1,1,1,1,0,1,1,1
France,20200526,1,0,1,1,0,1,1,1
France,20200602,1,0,1,1,0,1,0,1
France,20200609,1,0,1,1,0,1,0,1
France,20200613,1,0,1,1,0,1,0,1
France,20200615,1,0,1,1,0,1,0,1
France,20200619,1,0,1,1,0,1,0,1
France,20200622,1,1,1,1,0,0,0,1
France,20200701,1,1,1,1,0,0,0,1
France,20200702,1,1,1,1,0,0,0,1
France,20200707,1,1,1,1,0,0,0,1
France,20200711,1,1,1,1,0,0,0,1
France,20200714,1,1,1,1,0,0,0,1
France,20200720,1,1,1,1,0,0,0,1
France,20200725,1,1,1,1,0,0,0,1
France,20200801,1,1,1,1,0,0,0,1
France,20200803,1,1,1,1,0,0,0,1
France,20200810,1,1,1,1,0,0,0,1
France,20200814,1,0,1,1,0,0,0,1
France,20200820,1,0,1,1,0,0,0,1
France,20200824,1,0,1,1,0,0,0,1
France,20200827,1,0,1,1,0,0,0,1
France,20200829,1,0,1,1,0,0,0,1
France,20200901,1,0,1,0,0,0,0,1
France,20200903,0,0,1,0,0,0,0,1
France,20200914,0,0,1,0,0,0,0,1
France,20200922,1,0,1,0,0,0,0,1
France,20200923,1,0,1,0,0,0,0,1
France,20200926,1,0,0,0,0,0,0,1
France,20200928,1,0,0,0,0,0,0,1
France,20201010,1,0,1,0,0,0,0,1
France,20201017,1,0,1,0,0,0,0,1
France,20201023,1,0,1,0,0,0,0,1
France,20201030,1,1,1,1,0,1,1,1
France,20201101,1,1,1,1,0,1,1,1
France,20201106,1,1,1,1,0,1,1,1
France,20201110,1,1,1,1,0,1,1,1
France,20201116,1,1,1,1,0,1,1,1
France,20201117,1,1,1,1,0,1,1,1
France,20201124,1,1,1,1,0,1,1,1
France,20201128,1,1,1,1,0,1,1,1
France,20201201,1,1,1,1,0,1,1,1
France,20201208,1,1,1,1,0,1,1,1
France,20201214,1,1,1,1,0,1,1,1
France,20201215,1,1,1,1,0,1,0,1
France,20201221,1,1,1,1,0,1,0,1
France,20201223,1,1,1,1,0,1,0,1
France,20201226,1,1,1,1,0,1,0,1
France,20210101,1,1,1,1,0,1,0,1
France,20210104,1,1,1,1,0,1,0,1
France,20210105,1,1,1,1,0,1,0,1
France,20210109,1,1,1,1,0,1,0,1
France,20210114,1,1,1,1,0,1,0,1
France,20210115,1,1,1,1,0,1,0,1
France,20210116,1,1,1,1,0,1,0,1
France,20210118,1,1,1,1,0,1,0,1
France,20210124,1,1,1,1,0,1,0,1
France,20210125,1,1,1,1,0,1,0,1
France,20210129,1,1,1,1,0,1,0,1
France,20210131,1,1,1,1,0,1,0,1
France,20210202,1,1,1,1,0,1,0,1
France,20210206,1,1,1,1,0,1,0,1
France,20210208,1,1,1,1,0,1,0,1
France,20210213,1,1,1,1,0,1,0,1
France,20210220,1,1,1,1,0,1,0,1
France,20210222,1,1,1,1,0,1,0,1
France,20210223,1,1,1,1,0,1,0,1
France,20210226,1,0,1,1,0,1,0,1
France,20210228,1,0,1,1,0,1,0,1
France,20210302,1,1,1,1,0,1,0,1
France,20210305,1,0,1,1,0,1,0,1
France,20210309,1,0,1,1,0,1,0,1
France,20210312,1,0,1,1,0,1,0,1
France,20210313,1,0,1,1,0,1,0,1
France,20210315,1,0,1,1,0,1,0,1
France,20210319,1,0,1,1,0,1,0,1
France,20210322,1,0,1,1,0,1,0,1
France,20210325,1,0,1,1,0,1,0,1
France,20210326,1,0,1,1,0,0,0,1
France,20210327,1,0,1,1,0,0,0,1
France,20210403,1,1,1,1,0,1,0,1
France,20210405,1,1,1,1,0,1,1,1
France,20210406,1,1,1,1,0,1,1,1
France,20210410,1,1,1,1,0,1,1,1
France,20210412,1,1,1,1,0,1,1,1
France,20210419,1,1,1,1,0,1,1,1
France,20210426,1,1,1,1,0,1,1,1
France,20210427,1,1,1,1,0,1,1,1
France,20210502,1,1,1,1,0,1,1,1
France,20210503,1,1,1,1,0,1,0,1
France,20210508,1,1,1,1,0,1,0,1
France,20210510,1,1,1,1,0,1,0,1
France,20210512,1,1,1,1,0,1,0,1
France,20210517,1,1,1,1,0,1,0,1
Gabon,20200101,0,0,0,0,0,0,0,0
Gabon,20200122,0,0,0,0,0,0,0,0
Gabon,20200207,0,0,0,0,0,0,0,1
Gabon,20200307,0,0,0,0,0,0,0,1
Gabon,20200312,0,0,0,0,0,0,0,1
Gabon,20200313,0,0,1,1,0,0,0,1
Gabon,20200314,0,0,1,1,0,0,0,1
Gabon,20200316,1,0,1,1,0,0,0,1
Gabon,20200320,1,1,1,1,0,0,0,1
Gabon,20200321,1,1,1,1,0,1,0,1
Gabon,20200327,1,1,1,1,0,1,0,1
Gabon,20200329,1,1,1,1,0,1,0,1
Gabon,20200330,1,1,1,1,0,1,0,1
Gabon,20200403,1,1,1,1,0,1,0,1
Gabon,20200409,1,1,1,1,0,1,0,1
Gabon,20200410,1,1,1,1,0,0,0,1
Gabon,20200412,1,0,1,1,0,0,0,1
Gabon,20200413,1,0,1,1,0,0,0,1
Gabon,20200414,1,0,1,1,0,0,1,1
Gabon,20200424,1,0,1,1,0,0,1,1
Gabon,20200427,1,1,1,1,0,0,1,1
Gabon,20200510,1,1,1,1,0,0,1,1
Gabon,20200511,1,1,1,1,0,1,0,1
Gabon,20200514,1,1,1,1,0,1,0,1
Gabon,20200609,1,1,1,1,0,1,0,1
Gabon,20200701,1,1,1,1,0,1,0,1
Gabon,20200715,1,1,1,1,0,1,0,1
Gabon,20200801,1,1,1,1,0,1,0,1
Gabon,20200804,1,1,1,1,0,1,0,1
Gabon,20200813,1,1,1,1,0,1,0,1
Gabon,20200824,1,1,1,1,0,1,0,1
Gabon,20200904,1,1,1,1,0,1,0,1
Gabon,20200915,1,1,1,1,0,1,0,1
Gabon,20200924,1,1,1,1,0,1,0,1
Gabon,20201006,1,1,1,1,0,1,0,1
Gabon,20201016,1,1,1,1,0,1,0,1
Gabon,20201022,1,1,1,1,0,1,0,1
Gabon,20201026,1,1,1,1,0,1,0,1
Gabon,20201031,1,1,1,1,0,1,0,1
Gabon,20201103,1,1,1,1,0,1,0,1
Gabon,20201109,1,1,1,1,0,1,0,1
Gabon,20201110,1,1,1,1,0,1,0,1
Gabon,20201117,1,1,1,1,0,1,0,1
Gabon,20201121,1,1,1,1,0,1,0,1
Gabon,20201124,1,1,1,1,0,1,0,1
Gabon,20201208,1,1,1,1,0,1,0,1
Gabon,20201215,1,1,1,1,0,1,0,1
Gabon,20201221,1,1,1,1,0,1,0,1
Gabon,20210101,1,1,1,1,0,1,0,1
Gabon,20210104,1,1,1,1,0,1,0,1
Gabon,20210105,1,1,1,1,0,1,0,1
Gabon,20210112,1,1,1,1,0,1,0,1
Gabon,20210119,1,1,1,1,0,1,0,1
Gabon,20210126,1,1,1,1,0,1,0,1
Gabon,20210202,1,1,1,1,0,1,0,1
Gabon,20210209,1,1,1,1,0,1,0,1
Gabon,20210216,1,1,1,1,0,1,0,1
Gabon,20210223,1,1,1,1,0,1,0,1
Gabon,20210302,1,1,1,1,0,1,0,1
Gabon,20210309,1,1,1,1,0,1,0,1
Gabon,20210316,1,1,1,1,0,1,0,1
Gabon,20210323,1,1,1,1,0,1,0,1
Gabon,20210329,1,1,1,1,0,1,0,1
Gabon,20210406,1,1,1,1,0,1,1,1
Gabon,20210420,1,1,1,1,0,1,1,1
Gabon,20210518,1,1,1,1,0,1,1,1
Gambia,20200207,0,0,0,0,0,0,0,0
Gambia,20200227,0,0,0,0,0,0,0,0
Gambia,20200318,1,0,1,1,0,1,1,0
Gambia,20200320,1,0,1,1,0,1,1,1
Gambia,20200323,1,0,1,1,0,1,1,1
Gambia,20200327,1,1,1,1,0,1,1,1
Gambia,20200328,1,1,1,1,0,1,1,1
Gambia,20200415,1,1,1,1,0,1,1,1
Gambia,20200428,1,1,1,1,0,1,1,1
Gambia,20200507,1,1,1,1,0,1,1,1
Gambia,20200518,1,1,1,1,0,1,1,1
Gambia,20200521,1,1,1,1,0,1,1,1
Gambia,20200604,1,1,1,1,0,1,1,1
Gambia,20200609,1,1,1,1,0,1,1,1
Gambia,20200610,1,1,1,1,0,1,1,1
Gambia,20200625,1,1,1,1,0,1,1,1
Gambia,20200629,1,1,1,0,0,1,1,1
Gambia,20200630,1,1,1,0,0,1,1,1
Gambia,20200701,1,1,1,0,0,1,1,1
Gambia,20200708,1,1,1,0,0,1,1,1
Gambia,20200714,1,1,1,0,0,1,1,1
Gambia,20200715,1,1,1,0,0,1,1,1
Gambia,20200722,1,0,0,0,0,0,0,1
Gambia,20200724,1,0,0,0,0,0,0,1
Gambia,20200806,1,1,1,1,0,1,0,1
Gambia,20200814,1,1,1,1,0,1,1,1
Gambia,20200825,1,1,1,1,0,1,1,1
Gambia,20200827,1,1,1,1,0,1,0,1
Gambia,20200917,1,1,1,1,0,1,0,1
Gambia,20200918,1,1,1,1,0,1,0,1
Gambia,20200929,1,1,1,1,0,1,0,1
Gambia,20201006,1,1,1,1,0,1,0,1
Gambia,20201009,1,1,1,1,0,1,0,1
Gambia,20201012,1,1,1,1,0,1,0,1
Gambia,20201013,1,1,1,1,0,1,0,1
Gambia,20201014,1,1,1,1,0,1,0,1
Gambia,20201015,1,1,1,1,0,1,0,1
Gambia,20201016,1,1,1,1,0,1,0,1
Gambia,20201019,1,1,1,1,0,1,0,1
Gambia,20201028,1,1,1,1,0,1,0,1
Gambia,20201110,0,0,1,1,0,0,0,1
Gambia,20201124,0,0,1,1,0,0,0,1
Gambia,20201201,0,0,1,1,0,0,0,1
Gambia,20201215,1,0,1,1,0,0,0,1
Gambia,20210105,1,0,1,1,0,0,0,1
Gambia,20210106,1,0,1,1,0,0,0,1
Gambia,20210107,1,0,1,1,0,0,0,1
Gambia,20210108,1,0,1,1,0,0,0,1
Gambia,20210112,1,0,1,1,0,0,0,1
Gambia,20210203,1,0,1,1,0,0,0,1
Gambia,20210210,1,0,1,1,0,0,0,1
Gambia,20210216,1,0,1,1,0,0,0,1
Gambia,20210218,1,0,1,1,0,0,0,1
Gambia,20210223,1,0,1,1,0,0,0,1
Gambia,20210302,0,0,1,1,0,0,0,1
Gambia,20210310,0,0,1,1,0,0,0,1
Gambia,20210323,0,0,1,1,0,0,0,1
Gambia,20210330,0,0,1,1,0,0,0,1
Gambia,20210402,0,0,1,1,0,0,0,1
Gambia,20210405,0,0,1,1,0,0,0,1
Gambia,20210406,0,0,1,1,0,0,0,1
Gambia,20210413,0,0,1,1,0,0,0,1
Gambia,20210420,0,0,1,1,0,0,0,1
Gambia,20210518,0,0,1,1,0,0,0,1
Georgia,20200128,0,0,0,0,0,0,0,1
Georgia,20200129,0,0,0,0,0,0,0,1
Georgia,20200226,0,0,0,0,0,0,0,1
Georgia,20200227,0,0,0,0,0,0,0,1
Georgia,20200301,0,0,1,0,0,0,0,1
Georgia,20200302,1,0,1,0,0,0,0,1
Georgia,20200306,1,0,1,0,0,0,0,1
Georgia,20200309,1,0,1,0,0,1,0,1
Georgia,20200311,1,0,1,0,0,1,0,1
Georgia,20200313,1,0,1,0,0,1,0,1
Georgia,20200314,1,1,1,0,0,1,0,1
Georgia,20200316,1,1,1,0,0,1,0,1
Georgia,20200318,1,1,1,0,0,1,0,1
Georgia,20200319,1,1,1,0,0,1,0,1
Georgia,20200320,1,1,1,0,0,1,0,1
Georgia,20200321,1,1,1,1,0,1,0,1
Georgia,20200322,1,1,1,1,0,1,0,1
Georgia,20200323,1,1,1,1,0,0,0,1
Georgia,20200324,1,1,1,1,0,0,0,1
Georgia,20200325,1,1,1,1,0,0,0,1
Georgia,20200326,1,1,1,1,0,1,0,1
Georgia,20200328,1,1,1,1,0,1,0,1
Georgia,20200330,1,1,1,1,0,1,0,1
Georgia,20200331,1,1,1,1,0,1,1,1
Georgia,20200401,1,1,1,1,0,1,1,1
Georgia,20200410,1,1,1,1,0,1,1,1
Georgia,20200417,1,1,1,1,0,1,1,1
Georgia,20200424,1,1,1,1,0,1,1,1
Georgia,20200427,1,1,1,1,0,1,1,1
Georgia,20200505,1,1,1,1,0,1,1,1
Georgia,20200518,1,1,1,1,0,1,1,1
Georgia,20200520,1,1,1,1,0,1,1,1
Georgia,20200521,1,1,1,1,0,1,1,1
Georgia,20200523,0,1,1,1,0,1,1,1
Georgia,20200525,0,1,1,1,0,1,1,1
Georgia,20200529,0,1,1,1,0,0,1,1
Georgia,20200605,0,1,1,1,0,0,1,1
Georgia,20200608,0,1,1,1,0,0,1,1
Georgia,20200611,0,1,1,1,0,0,1,1
Georgia,20200612,0,1,1,1,0,0,1,1
Georgia,20200615,0,0,1,1,0,0,0,1
Georgia,20200616,0,0,1,1,0,0,0,1
Georgia,20200617,0,0,1,1,0,0,0,1
Georgia,20200619,0,0,0,1,0,0,0,1
Georgia,20200624,0,0,0,1,0,0,0,1
Georgia,20200630,0,0,0,1,0,0,0,1
Georgia,20200709,0,0,0,1,0,0,0,1
Georgia,20200710,0,1,1,1,0,0,0,1
Georgia,20200713,0,1,1,1,0,0,0,1
Georgia,20200716,0,1,1,1,0,0,0,1
Georgia,20200720,0,1,1,1,0,0,0,1
Georgia,20200721,0,1,1,1,0,0,0,1
Georgia,20200726,0,1,1,1,0,0,0,1
Georgia,20200802,0,1,1,1,0,0,0,1
Georgia,20200807,0,1,1,1,0,0,0,1
Georgia,20200811,0,1,1,1,0,0,0,1
Georgia,20200825,0,1,1,1,0,0,0,1
Georgia,20200902,0,1,1,1,0,0,0,1
Georgia,20200904,0,1,1,1,0,1,1,1
Georgia,20200910,0,1,1,1,0,1,1,1
Georgia,20200915,1,1,1,1,0,1,1,1
Georgia,20200925,1,1,1,1,0,1,1,1
Georgia,20201001,0,1,1,1,0,1,1,1
Georgia,20201007,0,1,1,1,0,1,1,1
Georgia,20201009,0,1,1,1,0,0,0,1
Georgia,20201018,1,1,1,1,0,0,0,1
Georgia,20201023,1,1,1,1,0,0,0,1
Georgia,20201029,0,1,1,1,0,0,0,1
Georgia,20201109,0,1,1,1,0,0,0,1
Georgia,20201116,0,1,1,1,0,0,0,1
Georgia,20201128,0,1,1,1,0,0,0,1
Georgia,20201201,0,1,1,1,0,0,0,1
Georgia,20201202,0,1,1,1,0,0,0,1
Georgia,20201208,0,1,1,1,0,0,0,1
Georgia,20201211,0,1,1,1,0,0,0,1
Georgia,20201214,0,1,1,1,0,0,0,1
Georgia,20201217,0,1,1,1,0,0,0,1
Georgia,20201221,0,1,1,1,0,0,0,1
Georgia,20201223,0,1,1,1,0,0,0,1
Georgia,20210104,0,1,1,1,0,0,0,1
Georgia,20210111,0,1,1,1,0,0,0,1
Georgia,20210116,0,1,1,1,0,0,0,1
Georgia,20210118,0,1,1,1,0,1,1,1
Georgia,20210121,0,1,1,1,0,1,1,1
Georgia,20210125,0,1,1,1,0,1,1,1
Georgia,20210129,0,1,1,1,0,1,1,1
Georgia,20210130,1,1,1,1,0,1,1,1
Georgia,20210201,1,1,1,1,0,1,1,1
Georgia,20210205,1,1,1,1,0,1,1,1
Georgia,20210208,1,1,1,1,0,1,1,1
Georgia,20210212,1,1,1,1,0,1,1,1
Georgia,20210215,1,1,1,1,0,1,1,1
Georgia,20210222,1,1,1,1,0,1,1,1
Georgia,20210224,1,1,1,1,0,1,1,1
Georgia,20210225,1,1,1,1,0,1,0,1
Georgia,20210301,0,1,1,1,0,1,0,1
Georgia,20210302,0,1,1,1,0,1,1,1
Georgia,20210308,0,1,1,1,0,1,1,1
Georgia,20210315,0,1,1,1,0,1,1,1
Georgia,20210324,0,1,1,1,0,1,1,1
Georgia,20210329,0,1,1,1,0,1,1,1
Georgia,20210401,0,1,1,1,0,1,1,1
Georgia,20210405,0,1,1,1,0,1,1,1
Georgia,20210407,0,1,1,1,0,1,1,1
Georgia,20210427,0,1,1,1,0,1,1,1
Georgia,20210513,0,1,1,1,0,1,1,1
Germany,20200101,0,0,0,0,0,0,0,0
Germany,20200122,0,0,0,0,0,0,0,0
Germany,20200124,0,0,0,0,0,0,0,0
Germany,20200125,0,0,0,0,0,0,0,0
Germany,20200127,0,0,0,0,0,0,0,0
Germany,20200128,0,0,0,0,0,0,0,0
Germany,20200203,0,0,0,0,0,0,0,0
Germany,20200206,0,0,0,0,0,0,0,0
Germany,20200212,0,0,0,0,0,0,0,0
Germany,20200226,0,0,0,0,0,0,0,0
Germany,20200228,0,0,0,0,0,0,0,1
Germany,20200229,0,0,1,0,0,0,0,1
Germany,20200304,0,0,1,0,0,0,0,1
Germany,20200308,0,0,1,0,0,0,0,1
Germany,20200309,0,0,1,0,0,1,0,1
Germany,20200310,0,0,0,0,0,1,0,1
Germany,20200313,0,0,0,0,0,1,0,1
Germany,20200314,0,0,0,0,0,1,0,1
Germany,20200316,0,0,0,0,0,1,0,1
Germany,20200317,0,0,0,0,0,1,0,1
Germany,20200318,1,0,0,0,0,1,1,1
Germany,20200319,1,0,0,0,0,1,0,1
Germany,20200320,1,0,1,0,0,1,0,1
Germany,20200321,1,0,1,0,0,0,0,1
Germany,20200322,1,1,1,1,0,0,0,1
Germany,20200323,1,1,1,1,0,0,0,1
Germany,20200327,1,1,1,1,0,0,0,1
Germany,20200330,1,1,1,1,0,0,0,1
Germany,20200331,1,1,1,1,0,0,0,1
Germany,20200401,1,1,1,1,0,0,0,1
Germany,20200406,1,1,1,1,0,0,0,1
Germany,20200408,1,1,1,1,0,0,0,1
Germany,20200409,1,1,1,1,0,0,0,1
Germany,20200413,1,1,1,1,0,0,0,1
Germany,20200415,1,1,1,1,0,0,0,1
Germany,20200417,1,1,1,1,0,0,0,1
Germany,20200420,1,1,1,1,0,0,0,1
Germany,20200422,1,1,1,1,0,0,0,1
Germany,20200427,1,1,1,1,0,0,0,1
Germany,20200429,1,1,1,1,0,0,0,1
Germany,20200503,1,1,1,0,0,0,0,1
Germany,20200504,1,1,1,0,0,0,0,1
Germany,20200505,1,1,1,0,0,0,0,1
Germany,20200506,1,1,1,0,0,0,0,1
Germany,20200507,1,0,1,0,0,0,0,1
Germany,20200511,1,0,1,0,0,0,0,1
Germany,20200512,1,0,1,0,0,0,0,1
Germany,20200514,1,0,1,0,0,0,0,1
Germany,20200516,1,0,1,0,0,0,0,1
Germany,20200518,1,0,1,0,0,0,0,1
Germany,20200519,0,0,1,0,0,0,0,1
Germany,20200525,0,0,1,0,0,0,0,1
Germany,20200529,0,0,1,0,0,0,0,1
Germany,20200601,0,0,1,0,0,0,0,1
Germany,20200602,0,0,1,0,0,0,0,1
Germany,20200603,0,0,1,0,0,0,0,1
Germany,20200604,0,0,1,0,0,0,0,1
Germany,20200606,0,0,1,0,0,0,0,1
Germany,20200607,0,0,1,0,0,0,0,1
Germany,20200608,0,0,1,0,0,0,0,1
Germany,20200615,0,0,1,0,0,0,0,1
Germany,20200616,0,0,1,0,0,0,0,1
Germany,20200617,0,0,1,0,0,0,0,1
Germany,20200618,0,0,1,0,0,0,0,1
Germany,20200620,0,0,1,0,0,0,0,1
Germany,20200623,0,0,1,0,0,0,0,1
Germany,20200625,0,0,1,0,0,0,0,1
Germany,20200626,0,0,1,0,0,0,0,1
Germany,20200630,0,0,1,0,0,0,0,1
Germany,20200701,0,0,1,0,0,0,0,1
Germany,20200702,0,0,1,0,0,0,0,1
Germany,20200707,1,0,1,0,0,0,0,1
Germany,20200708,1,0,1,0,0,0,0,1
Germany,20200709,1,0,1,0,0,0,0,1
Germany,20200713,1,0,1,0,0,0,0,1
Germany,20200714,1,0,1,0,0,0,0,1
Germany,20200717,1,0,1,0,0,0,0,1
Germany,20200721,1,0,1,0,0,0,0,1
Germany,20200724,1,0,1,0,0,0,0,1
Germany,20200726,1,0,1,0,0,0,0,1
Germany,20200728,1,0,1,0,0,0,0,1
Germany,20200731,1,0,1,0,0,0,0,1
Germany,20200801,1,0,1,0,0,0,0,1
Germany,20200807,0,0,1,0,0,0,0,1
Germany,20200808,0,0,1,0,0,0,0,1
Germany,20200812,0,0,1,0,0,0,0,1
Germany,20200817,0,0,1,0,0,0,0,1
Germany,20200818,0,0,1,0,0,0,0,1
Germany,20200820,0,0,1,0,0,0,0,1
Germany,20200824,0,0,1,0,0,0,0,1
Germany,20200826,0,0,1,0,0,0,0,1
Germany,20200827,0,0,1,0,0,0,0,1
Germany,20200902,0,0,1,0,0,0,0,1
Germany,20200903,1,0,1,0,0,0,0,1
Germany,20200904,1,0,1,0,0,0,0,1
Germany,20200909,1,0,1,0,0,0,0,1
Germany,20200914,1,0,1,0,0,0,0,1
Germany,20200929,1,0,1,0,0,0,0,1
Germany,20201001,1,0,1,0,0,0,0,1
Germany,20201006,1,0,1,0,0,0,0,1
Germany,20201010,1,0,1,0,0,0,0,1
Germany,20201015,1,0,1,0,0,1,1,1
Germany,20201022,1,0,1,0,0,0,1,1
